shah@shah-lappy:~/Documents/Thesis/code$ javac Backup2min.java
file1.txt output_file_.995_.40.txt
100 198.07471378203857 0.30977925
150 295.94116689602106 0.1923091
200 394.59406135937655 0.1211916
250 493.69307101774825 0.0787294
300 591.4534969688008 0.05333265
350 689.9882701994067 0.0362554
400 786.1635220125786 0.0251659
450 883.899765766562 0.0175616
500 981.5950920245399 0.01271155
550 1079.2725702876262 0.00884665
600 1177.9950524207798 0.006449
650 1278.4454103809767 0.00474495
700 1374.2870885728028 0.00364215
750 1471.7786444918684 0.00226455
800 1564.7003598810827 0.0019168
850 1665.2789342214821 0.0013552
900 1768.1902572716824 9.3665E-4
950 1863.932898415657 7.798E-4
1000 1965.4088050314465 4.0265E-4
Running win2 ../../thesis-datasets/morph/morph_.995_.90/
file1.txt output_file_.995_.90.txt
100 197.86307874950535 0.28622105
150 295.86674161957455 0.1772672
200 393.5845714847978 0.11184265
250 492.42890557675736 0.07215175
300 591.5934569763658 0.04758865
350 689.0136769214869 0.03260215
400 787.897888433659 0.02236105
450 886.9966294128083 0.01572245
500 985.3672956594571 0.01150045
550 1083.4236186348862 0.0081417
600 1182.1728336682822 0.00618545
650 1281.3120635530784 0.0040828
700 1377.8849466069582 0.0030569
750 1475.2526370140886 0.00270825
800 1570.8451146716934 0.00176515
850 1669.727834362999 0.001407
900 1763.979537837361 0.00113415
950 1860.1190476190477 6.9285E-4
1000 1965.988400668436 6.5225E-4
